Title,DOI
An Optimization-Based Planner with B-spline Parameterized Continuous-Time Reference Signals.,https://doi.org/10.1109/IROS58592.2024.10802083
Sequential Convex Programming for Time-optimal Quadrotor Waypoint Flight.,https://doi.org/10.1109/IROS58592.2024.10802749
Energy-Optimized Planning in Non-Uniform Wind Fields with Fixed-Wing Aerial Vehicles.,https://doi.org/10.1109/IROS58592.2024.10801294
Efficient Path Planning for Modular Reconfigurable Robots.,https://doi.org/10.1109/IROS58592.2024.10801534
Robust Precision Landing of a Quadrotor with Online Temporal Scaling Adaptation of Dynamic Movement Primitives.,https://doi.org/10.1109/IROS58592.2024.10801311
Sampling-based Motion Planning for Optimal Probability of Collision under Environment Uncertainty.,https://doi.org/10.1109/IROS58592.2024.10801890
Flexible Informed Trees (FIT*): Adaptive Batch-Size Approach in Informed Sampling-Based Path Planning.,https://doi.org/10.1109/IROS58592.2024.10802466
DriVLMe: Enhancing LLM-based Autonomous Driving Agents with Embodied and Social Experiences.,https://doi.org/10.1109/IROS58592.2024.10802555
Perception for Connected Autonomous Vehicles under Adverse Weather Conditions.,https://doi.org/10.1109/IROS58592.2024.10801295
Reward-field Guided Motion Planner for Navigation with Limited Sensing Range.,https://doi.org/10.1109/IROS58592.2024.10801843
Real-Time Path Generation and Alignment Control for Autonomous Curb Following.,https://doi.org/10.1109/IROS58592.2024.10801832
Real-time Hazard Prediction in Connected Autonomous Vehicles: A Digital Twin Approach.,https://doi.org/10.1109/IROS58592.2024.10802333
Domain Adaptation in Visual Reinforcement Learning via Self-Expert Imitation with Purifying Latent Feature.,https://doi.org/10.1109/IROS58592.2024.10801440
Switching Sampling Space of Model Predictive Path-Integral Controller to Balance Efficiency and Safety in 4WIDS Vehicle Navigation.,https://doi.org/10.1109/IROS58592.2024.10802359
Visual Perception System for Autonomous Driving.,https://doi.org/10.1109/IROS58592.2024.10802028
Rain-Reaper: Unmasking LiDAR-based Detector Vulnerabilities in Rain.,https://doi.org/10.1109/IROS58592.2024.10801716
An Observability Constrained Downward-Facing Optical-Flow-Aided Visual-Inertial Odometry.,https://doi.org/10.1109/IROS58592.2024.10802729
Learning autonomous driving from aerial imagery.,https://doi.org/10.1109/IROS58592.2024.10801752
Magnetic Field Aided Vehicle Localization with Acceleration Correction.,https://doi.org/10.1109/IROS58592.2024.10802833
Neuro-Explorer: Efficient and Scalable Exploration Planning via Learned Frontier Regions.,https://doi.org/10.1109/IROS58592.2024.10802704
Skill Q-Network: Learning Adaptive Skill Ensemble for Mapless Navigation in Unknown Environments.,https://doi.org/10.1109/IROS58592.2024.10801531
Look Before You Leap: Socially Acceptable High-Speed Ground Robot Navigation in Crowded Hallways.,https://doi.org/10.1109/IROS58592.2024.10801967
Learning Sampling Distribution and Safety Filter for Autonomous Driving with VQ-VAE and Differentiable Optimization.,https://doi.org/10.1109/IROS58592.2024.10801610
CBGL: Fast Monte Carlo Passive Global Localisation of 2D LIDAR Sensor.,https://doi.org/10.1109/IROS58592.2024.10802235
SGNet: Salient Geometric Network for Point Cloud Registration.,https://doi.org/10.1109/IROS58592.2024.10802262
Resource-Aware Collaborative Monte Carlo Localization with Distribution Compression.,https://doi.org/10.1109/IROS58592.2024.10801896
Neighborhood Consensus Guided Matching Based Place Recognition with Spatial-Channel Embedding.,https://doi.org/10.1109/IROS58592.2024.10801802
Optimal Robot Formations: Balancing Range-Based Observability and User-Defined Configurations.,https://doi.org/10.1109/IROS58592.2024.10801342
Augmenting Vision with Radar for All-weather Geo-localization without a Prior HD Map.,https://doi.org/10.1109/IROS58592.2024.10802744
High-Accuracy 2-D AoA Estimation Using Lightweight UWB Arrays.,https://doi.org/10.1109/IROS58592.2024.10801988
Explicit Interaction for Fusion-Based Place Recognition.,https://doi.org/10.1109/IROS58592.2024.10802665
ModaLink: Unifying Modalities for Efficient Image-to-PointCloud Place Recognition.,https://doi.org/10.1109/IROS58592.2024.10801556
A Multi-model Fusion of LiDAR-inertial Odometry via Localization and Mapping.,https://doi.org/10.1109/IROS58592.2024.10802004
Dynamically Modulating Visual Place Recognition Sequence Length For Minimum Acceptable Performance Scenarios.,https://doi.org/10.1109/IROS58592.2024.10802570
JointLoc: A Real-time Visual Localization Framework for Planetary UAVs Based on Joint Relative and Absolute Pose Estimation.,https://doi.org/10.1109/IROS58592.2024.10802040
Enhancing Visual Place Recognition via Fast and Slow Adaptive Biasing in Event Cameras.,https://doi.org/10.1109/IROS58592.2024.10802384
Tightly-Coupled Factor Graph Formulation For Radar-Inertial Odometry.,https://doi.org/10.1109/IROS58592.2024.10801945
Three-Dimensional Vehicle Dynamics State Estimation for High-Speed Race Cars under varying Signal Quality.,https://doi.org/10.1109/IROS58592.2024.10802776
LiDAR-based HD Map Localization using Semantic Generalized ICP with Road Marking Detection.,https://doi.org/10.1109/IROS58592.2024.10801497
HGP-RL: Distributed Hierarchical Gaussian Processes for Wi-Fi-based Relative Localization in Multi-Robot Systems.,https://doi.org/10.1109/IROS58592.2024.10802653
Anchor-Oriented Localized Voronoi Partitioning for GPS-denied Multi-Robot Coverage.,https://doi.org/10.1109/IROS58592.2024.10802222
Deep Ad-hoc Sub-Team Partition Learning for Multi-Agent Air Combat Cooperation.,https://doi.org/10.1109/IROS58592.2024.10801614
Robustness Study of Optimal Geometries for Cooperative Multi-Robot Localization.,https://doi.org/10.1109/IROS58592.2024.10802509
Decentralized Communication-Maintained Coordination for Multi-Robot Exploration: Achieving Connectivity and Adaptability.,https://doi.org/10.1109/IROS58592.2024.10802832
Collaborative Object Manipulation on the Water Surface by a UAV-USV Team Using Tethers.,https://doi.org/10.1109/IROS58592.2024.10802469
Multi-Robot Path Planning With Boolean Specification Tasks Under Motion Uncertainties.,https://doi.org/10.1109/IROS58592.2024.10801558
Coalition Formation Game Approach for Task Allocation in Heterogeneous Multi-Robot Systems under Resource Constraints.,https://doi.org/10.1109/IROS58592.2024.10801429
Design of a Multi-robot Coordination System based on Functional Expressions using Large Language Models.,https://doi.org/10.1109/IROS58592.2024.10802571
CGA: Corridor Generating Algorithm for Multi-Agent Environments.,https://doi.org/10.1109/IROS58592.2024.10802519
Learning to Imitate Spatial Organization in Multi-robot Systems.,https://doi.org/10.1109/IROS58592.2024.10801662
D-MARL: A Dynamic Communication-Based Action Space Enhancement for Multi Agent Reinforcement Learning Exploration of Large Scale Unknown Environments.,https://doi.org/10.1109/IROS58592.2024.10801319
Opinion-based Strategy for Distributed Multi-Robot Task Allocation in Swarms of Robots.,https://doi.org/10.1109/IROS58592.2024.10801579
Robust and Safe Task-Driven Planning and Navigation for Heterogeneous Multi-Robot Teams with Uncertain Dynamics.,https://doi.org/10.1109/IROS58592.2024.10802695
Communication-Constrained Multi-Robot Exploration with Intermittent Rendezvous.,https://doi.org/10.1109/IROS58592.2024.10802343
Tree-Based Reconfiguration of Metamorphic Robots.,https://doi.org/10.1109/IROS58592.2024.10801396
Multi-Robot Navigation Among Movable Obstacles: Implicit Coordination to Deal with Conflicts and Deadlocks.,https://doi.org/10.1109/IROS58592.2024.10802092
Active Learning for Forward/Inverse Kinematics of Redundantly-driven Flexible Tensegrity Manipulator.,https://doi.org/10.1109/IROS58592.2024.10802310
Design of a Variable Wheel-propeller Integrated Mechanism for Amphibious Robots.,https://doi.org/10.1109/IROS58592.2024.10801376
Static Modeling of the Stiffness and Contact Forces of Rolling Element Eccentric Drives for Use in Robotic Drive Systems.,https://doi.org/10.1109/IROS58592.2024.10802779
Energy Minimization using Custom-Designed Magnetic-Spring Actuators.,https://doi.org/10.1109/IROS58592.2024.10802861
Novel Multiport Output Twisted String Actuator with Self-differential Mechanism: Hand Glove Application.,https://doi.org/10.1109/IROS58592.2024.10802340
Torque Ripple Reduction in Quasi-Direct Drive Motors Through Angle-Based Repetitive Learning Observer and Model Predictive Torque Controller.,https://doi.org/10.1109/IROS58592.2024.10801721
Development of a Mobile Reconfigurable Mecanum Robot with a Locking Device of Rollers.,https://doi.org/10.1109/IROS58592.2024.10801549
Parametric Synthesis of Compliant Joints for Impact-Robust Shaftless Leg Mechanisms.,https://doi.org/10.1109/IROS58592.2024.10801668
Trans-Rotor: An Active Omnidirectional Aerial-Ground Vehicle With Differential Gear Joint Transformation Mechanism.,https://doi.org/10.1109/IROS58592.2024.10801804
SNU-Avatar Haptic Glove: Novel Modularized Haptic Glove via Trigonometric Series Elastic Actuators.,https://doi.org/10.1109/IROS58592.2024.10802590
Versatile Variable-Stiffness Scooping End-Effector: Tilting-Scooping-Transfer Mechanism for Objects with Various Properties.,https://doi.org/10.1109/IROS58592.2024.10801873
Enhanced Omni-Ball: Spherical Omnidirectional Wheel Achieving Passive Rollers with High Load Capacity and Smoothness through an Offset Rotational Axis.,https://doi.org/10.1109/IROS58592.2024.10802231
Design and Control of a Novel Six-Degree-of-Freedom Hybrid Robotic Arm.,https://doi.org/10.1109/IROS58592.2024.10802044
DIABLO: A 6-DoF Wheeled Bipedal Robot Composed Entirely of Direct-Drive Joints.,https://doi.org/10.1109/IROS58592.2024.10801943
Safe Imitation Learning of Nonlinear Model Predictive Control for Flexible Robots.,https://doi.org/10.1109/IROS58592.2024.10801854
Design and Modeling of a Thin-walled Multi-segment Continuum Robotic Bronchoscope.,https://doi.org/10.1109/IROS58592.2024.10801862
Automating ROS2 Security Policies Extraction through Static Analysis.,https://doi.org/10.1109/IROS58592.2024.10802507
Jointly Learning Cost and Constraints from Demonstrations for Safe Trajectory Generation.,https://doi.org/10.1109/IROS58592.2024.10802533
Learned Regions of Attraction for Safe Motion Primitive Transitions.,https://doi.org/10.1109/IROS58592.2024.10801671
"Embodied AI with Two Arms: Zero-shot Learning, Safety and Modularity.",https://doi.org/10.1109/IROS58592.2024.10802181
Harmonic Mobile Manipulation.,https://doi.org/10.1109/IROS58592.2024.10802201
BaSeNet: A Learning-based Mobile Manipulator Base Pose Sequence Planning for Pickup Tasks.,https://doi.org/10.1109/IROS58592.2024.10802615
MAkEable: Memory-centered and Affordance-based Task Execution Framework for Transferable Mobile Manipulation Skills.,https://doi.org/10.1109/IROS58592.2024.10801986
A Novel Variable Stiffness Suspension System for Improved Stability and Control of Tactile Mobile Manipulators.,https://doi.org/10.1109/IROS58592.2024.10802223
Peristaltic Soft Robot for Long-distance Pipe Inspection with an Endoskeletal Structure for Propulsion and Traction Amplification.,https://doi.org/10.1109/IROS58592.2024.10801920
A Robust and Efficient Robotic Packing Pipeline with Dissipativity- Based Adaptive Impedance-Force Control.,https://doi.org/10.1109/IROS58592.2024.10802392
Harnessing with Twisting: Single-Arm Deformable Linear Object Manipulation for Industrial Harnessing Task.,https://doi.org/10.1109/IROS58592.2024.10802801
Beyond Feasibility: Efficiently Planning Robotic Assembly Sequences That Minimize Assembly Path Lengths.,https://doi.org/10.1109/IROS58592.2024.10801475
A Novel Vitreoretinal Surgical Robot System to Maximize the Internal Reachable Workspace and Minimize the External Link Motion.,https://doi.org/10.1109/IROS58592.2024.10801874
Multistable Soft Actuator for Physical Human-robot Interaction.,https://doi.org/10.1109/IROS58592.2024.10801795
Development of a Compact Robust Passive Transformable Omni-Ball for Enhanced Step-Climbing and Vibration Reduction.,https://doi.org/10.1109/IROS58592.2024.10801929
BaRiFlex: A Robotic Gripper with Versatility and Collision Robustness for Robot Learning.,https://doi.org/10.1109/IROS58592.2024.10802024
SPDAGG-TransNet: Integrating Symmetric Positive Definite Networks with Transformers for UAV-Human Action Recognition*.,https://doi.org/10.1109/IROS58592.2024.10802016
Exploratory Motion Guided Tactile Learning for Shape-Consistent Robotic Insertion.,https://doi.org/10.1109/IROS58592.2024.10801550
LTL-D*: Incrementally Optimal Replanning for Feasible and Infeasible Tasks in Linear Temporal Logic Specifications.,https://doi.org/10.1109/IROS58592.2024.10802218
Cooperative Modular Manipulation with Numerous Cable-Driven Robots for Assistive Construction and Gap Crossing.,https://doi.org/10.1109/IROS58592.2024.10801616
GDM-Net: Gas Distribution Mapping with a Mobile Robot Using Deep Reinforcement Learning and Gaussian Process Regression.,https://doi.org/10.1109/IROS58592.2024.10802502
GNC Design and Orbital Performance Evaluation of ISS Onboard Autonomous Free-Flying Robot Int-Ball2.,https://doi.org/10.1109/IROS58592.2024.10802183
Development of a peristaltic flexible transfer system for transporting feces under microgravity: Construction and validation of transport models.,https://doi.org/10.1109/IROS58592.2024.10802587
Test-Time Certifiable Self-Supervision to Bridge the Sim2Real Gap in Event-Based Satellite Pose Estimation.,https://doi.org/10.1109/IROS58592.2024.10802404
Stability of Tethered Ground Robots on Extreme Terrains.,https://doi.org/10.1109/IROS58592.2024.10801748
Satellite-Model-Free Deep Learning based Pose Estimation of Non-cooperative Satellite and Tracking using Navigation Filter.,https://doi.org/10.1109/IROS58592.2024.10801805
Flight Structure Optimization of Modular Reconfigurable UAVs.,https://doi.org/10.1109/IROS58592.2024.10801469
Task-Driven Computational Framework for Simultaneously Optimizing Design and Mounted Pose of Modular Reconfigurable Manipulators.,https://doi.org/10.1109/IROS58592.2024.10802089
Robot Design Optimization with Rotational and Prismatic Joints using Black-Box Multi-Objective Optimization.,https://doi.org/10.1109/IROS58592.2024.10802642
ROS-lite2: Autonomous-driving Software Platform for Clustered Many-core Processor.,https://doi.org/10.1109/IROS58592.2024.10802569
NeRF-enabled Analysis-Through-Synthesis for ISAR Imaging of Small Everyday Objects with Sparse and Noisy UWB Radar Data.,https://doi.org/10.1109/IROS58592.2024.10801921
Optimizing Kubernetes Deployment of Robotic Applications with HEFT-based Container Orchestration.,https://doi.org/10.1109/IROS58592.2024.10802072
Hardware-Based Time Synchronization for a Multi-Sensor System.,https://doi.org/10.1109/IROS58592.2024.10802693
Procedural generation of tunnel networks for unsupervised training and testing in underground applications.,https://doi.org/10.1109/IROS58592.2024.10801552
A Robotic Mediation Device for Skill Assessment and Training During Colonoscopy.,https://doi.org/10.1109/IROS58592.2024.10801301
X-Ray-Guided Magnetic Fields for Wireless Control of Untethered Magnetic Robots in Cerebral Vascular Phantoms.,https://doi.org/10.1109/IROS58592.2024.10802534
A Wearable Mechanical Pressure-Electrophysiological Bimodal Sensing System for Rehabilitation Electromechanical Device.,https://doi.org/10.1109/IROS58592.2024.10801697
Self-Selecting Semi-Supervised Transformer-Attention Convolutional Network for Four Class EEG-Based Motor Imagery Decoding.,https://doi.org/10.1109/IROS58592.2024.10801654
Design Improvements to the Float Upper-Limb Exoskeleton Better Mimics the Glenohumeral Complex Kinematics.,https://doi.org/10.1109/IROS58592.2024.10802633
Modular Robot Wear for Walking Assistance According to Physical Functionality.,https://doi.org/10.1109/IROS58592.2024.10801867
A Series Variable-stiffness Joint for Robot-assisted Resistance Training.,https://doi.org/10.1109/IROS58592.2024.10801599
Creating Discomfort Maps via Hand-held Human Feedback Interface for Robotic Shoulder Physiotherapy.,https://doi.org/10.1109/IROS58592.2024.10801858
A parallel-actuated robot with two end-effector degrees-of-freedom: Application as a novel wearable head-neck traction brace.,https://doi.org/10.1109/IROS58592.2024.10802646
Discover2Walk: A cable-driven robotic platform to promote gait in pediatric population.,https://doi.org/10.1109/IROS58592.2024.10802838
Evaluating Gait Symmetry with a Smart Robotic Walker: A Novel Approach to Mobility Assessment.,https://doi.org/10.1109/IROS58592.2024.10801709
Meta-Learning for Fast Adaptation in Intent Inferral on a Robotic Hand Orthosis for Stroke.,https://doi.org/10.1109/IROS58592.2024.10801596
Cartesian Impedance Control Generalized to One-Parameter Splines.,https://doi.org/10.1109/IROS58592.2024.10801939
Automatic Field of View Adjustment of an RCM Constraint-Free Continuum Laparoscopic Robot.,https://doi.org/10.1109/IROS58592.2024.10802132
Skeleton-Based Human Action Recognition with Noisy Labels.,https://doi.org/10.1109/IROS58592.2024.10801681
Retargeting Human Facial Expression to Human-like Robotic Face through Neural Network Surrogate-based Optimization.,https://doi.org/10.1109/IROS58592.2024.10801759
Reducing Cognitive Load in Teleoperating Swarms of Robots through a Data-Driven Shared Control Approach.,https://doi.org/10.1109/IROS58592.2024.10802645
PICaSo: A Collaborative Robotics System for Inpainting on Physical Canvas using Marker and Eraser.,https://doi.org/10.1109/IROS58592.2024.10801850
React to This! How Humans Challenge Interactive Agents using Nonverbal Behaviors.,https://doi.org/10.1109/IROS58592.2024.10801673
Combining Ontological Knowledge and Large Language Model for User-Friendly Service Robots.,https://doi.org/10.1109/IROS58592.2024.10802273
Pilot Study for a Robot-Assisted Timed Up and Go Assessment*.,https://doi.org/10.1109/IROS58592.2024.10801568
Contextual Emotion Recognition using Large Vision Language Models.,https://doi.org/10.1109/IROS58592.2024.10802538
The subtle line between personalization and user manipulation in a European regulatory perspective. A proposal for a technology-assessment methodology for Artificial Intelligence Systems.,https://doi.org/10.1109/IROS58592.2024.10801918
Socially Integrated Navigation: A Social Acting Robot with Deep Reinforcement Learning.,https://doi.org/10.1109/IROS58592.2024.10801998
Social Navigation in Crowded Environments with Model Predictive Control and Deep Learning-Based Human Trajectory Prediction.,https://doi.org/10.1109/IROS58592.2024.10802371
Redefining Data Pairing for Motion Retargeting Leveraging a Human Body Prior.,https://doi.org/10.1109/IROS58592.2024.10801789
SocialNav-FTI: Field-Theory-Inspired Social-aware Navigation Framework based on Human Behavior and Social Norms.,https://doi.org/10.1109/IROS58592.2024.10802269
Adaptive Social Force Window Planner with Reinforcement Learning.,https://doi.org/10.1109/IROS58592.2024.10802383
Crowd-Aware Robot Navigation with Switching Between Learning-Based and Rule-Based Methods Using Normalizing Flows.,https://doi.org/10.1109/IROS58592.2024.10802676
Transformer-Based Relationship Inference Model for Household Object Organization by Integrating Graph Topology and Ontology.,https://doi.org/10.1109/IROS58592.2024.10802781
Dynamic-Range Focal Sweep: Seamless Continuous Autofocus Based on High-Speed Vision for Magnified Object Tracking.,https://doi.org/10.1109/IROS58592.2024.10802751
A mathematical characterization of the convergence domain for Direct Visual Servoing.,https://doi.org/10.1109/IROS58592.2024.10801898
Visual Servo Control of a Conceptual Magnetically Anchored and Guided Flexible Endoscope.,https://doi.org/10.1109/IROS58592.2024.10801620
Multi-Spectral Visual Servoing.,https://doi.org/10.1109/IROS58592.2024.10802387
Automating Trophectoderm Cells Aspiration and Separation in Embryo Biopsy at the Blastocyst Stage: A Vision-Based Control Approach.,https://doi.org/10.1109/IROS58592.2024.10801504
Robust Partitioned Visual Servoing for Aerial Manipulation Utilizing Controllable-space Image Planning and Adaptive Image Representation.,https://doi.org/10.1109/IROS58592.2024.10802700
A Unified Framework of Hybrid Vision-Force Control With Nullspace Compliance for Redundant Robots.,https://doi.org/10.1109/IROS58592.2024.10801808
Multi-target Tracking with Occlusion Resistance for Mobile Robots in Dynamic Environments*.,https://doi.org/10.1109/IROS58592.2024.10802834
GroupTrack: Multi-Object Tracking by Using Group Motion Patterns.,https://doi.org/10.1109/IROS58592.2024.10802541
QTrack: Embracing Quality Clues for Robust 3D Multi-Object Tracking.,https://doi.org/10.1109/IROS58592.2024.10801741
CLAT: Convolutional Local Attention Tracker for Real-time UAV Target Tracking System with Feedback Information.,https://doi.org/10.1109/IROS58592.2024.10801760
FusionTrack: An Online 3D Multi-object Tracking Framework Based on Camera-LiDAR Fusion.,https://doi.org/10.1109/IROS58592.2024.10802805
CR3DT: Camera-RADAR Fusion for 3D Detection and Tracking.,https://doi.org/10.1109/IROS58592.2024.10801848
A Neurosymbolic Approach to Adaptive Feature Extraction in SLAM.,https://doi.org/10.1109/IROS58592.2024.10802379
SDTrack: Spatially decoupled tracker for visual tracking.,https://doi.org/10.1109/IROS58592.2024.10802504
SwinMTL: A Shared Architecture for Simultaneous Depth Estimation and Semantic Segmentation from Monocular Camera Images.,https://doi.org/10.1109/IROS58592.2024.10802239
Continual Domain Randomization.,https://doi.org/10.1109/IROS58592.2024.10802060
Hyperbolic Image-and-Pointcloud Contrastive Learning for 3D Classification.,https://doi.org/10.1109/IROS58592.2024.10802543
Exploiting Local Features and Range Images for Small Data Real-Time Point Cloud Semantic Segmentation.,https://doi.org/10.1109/IROS58592.2024.10801329
Single-Shot 6DoF Pose and 3D Size Estimation for Robotic Strawberry Harvesting.,https://doi.org/10.1109/IROS58592.2024.10802107
"D2SR: Decentralized Detection, De-Synchronization, and Recovery of LiDAR Interference.",https://doi.org/10.1109/IROS58592.2024.10801437
Robust Multi-Camera BEV Perception: An Image-Perceptive Approach to Counter Imprecise Camera Calibration.,https://doi.org/10.1109/IROS58592.2024.10802840
Few-shot Transparent Instance Segmentation for Bin Picking.,https://doi.org/10.1109/IROS58592.2024.10802859
SSL-RGB2IR: Semi-supervised RGB-to-IR Image-to-Image Translation for Enhancing Visual Task Training in Semantic Segmentation and Object Detection.,https://doi.org/10.1109/IROS58592.2024.10802815
Assessing Monocular Depth Estimation Networks for UAS Deployment in Rainforest Environments.,https://doi.org/10.1109/IROS58592.2024.10802125
Rethinking 3D Geometric Object Features for Enhancing Skeleton-based Action Recognition.,https://doi.org/10.1109/IROS58592.2024.10802032
Fast Spatial Reasoning of Implicit 3D Maps through Explicit Near-Far Sampling Range Prediction.,https://doi.org/10.1109/IROS58592.2024.10802100
"NeuFlow: Real-time, High-accuracy Optical Flow Estimation on Robots Using Edge Devices.",https://doi.org/10.1109/IROS58592.2024.10802353
Domain Randomization-free Sim-to-Real : An Attention-Augmented Memory Approach for Robotic Tasks.,https://doi.org/10.1109/IROS58592.2024.10801944
MPGNet: Learning Move-Push-Grasping Synergy for Target-Oriented Grasping in Occluded Scenes.,https://doi.org/10.1109/IROS58592.2024.10802784
Progressive Representation Learning for Real-Time UAV Tracking.,https://doi.org/10.1109/IROS58592.2024.10803050
WasteGAN: Data Augmentation for Robotic Waste Sorting through Generative Adversarial Networks.,https://doi.org/10.1109/IROS58592.2024.10802403
Reward-Driven Automated Curriculum Learning for Interaction-Aware Self-Driving at Unsignalized Intersections.,https://doi.org/10.1109/IROS58592.2024.10801582
JUICER: Data-Efficient Imitation Learning for Robotic Assembly.,https://doi.org/10.1109/IROS58592.2024.10802498
DexSkills: Skill Segmentation Using Haptic Data for Learning Autonomous Long-Horizon Robotic Manipulation Tasks.,https://doi.org/10.1109/IROS58592.2024.10802807
Efficient Tactile Sensing-based Learning from Limited Real-world Demonstrations for Dual-arm Fine Pinch-Grasp Skills.,https://doi.org/10.1109/IROS58592.2024.10802651
Beyond Success: Quantifying Demonstration Quality in Learning from Demonstration.,https://doi.org/10.1109/IROS58592.2024.10802187
Knowledge-based Programming by Demonstration using semantic action models for industrial assembly.,https://doi.org/10.1109/IROS58592.2024.10802511
PP-TIL: Personalized Planning for Autonomous Driving with Instance-based Transfer Imitation Learning.,https://doi.org/10.1109/IROS58592.2024.10802818
Riemannian Flow Matching Policy for Robot Motion Learning.,https://doi.org/10.1109/IROS58592.2024.10801521
SE(3) Linear Parameter Varying Dynamical Systems for Globally Asymptotically Stable End-Effector Control.,https://doi.org/10.1109/IROS58592.2024.10801844
Learning Symbolic and Subsymbolic Temporal Task Constraints from Bimanual Human Demonstrations.,https://doi.org/10.1109/IROS58592.2024.10802525
Diffusion-PbD: Generalizable Robot Programming by Demonstration with Diffusion Features.,https://doi.org/10.1109/IROS58592.2024.10802625
Incremental Learning of Robotic Manipulation Tasks through Virtual Reality Demonstrations.,https://doi.org/10.1109/IROS58592.2024.10802774
Is a Simulation better than Teleoperation for Acquiring Human Manipulation Skill Data?,https://doi.org/10.1109/IROS58592.2024.10801865
Constrained Bootstrapped Learning for Few-Shot Robot Skill Adaptation.,https://doi.org/10.1109/IROS58592.2024.10802705
Learning Temporally Composable Task Segmentations with Language.,https://doi.org/10.1109/IROS58592.2024.10802712
Streamlining Object Pushing: Behavior Tree-Based Coordination of Control and Planning.,https://doi.org/10.1109/IROS58592.2024.10802817
Simulation-Assisted Learning for Efficient Bin-Packing of Deformable Packages in a Bimanual Robotic Cell.,https://doi.org/10.1109/IROS58592.2024.10802246
A Soft Robotic Finger Inspired by Biological Perception Models for Tactile Sensing.,https://doi.org/10.1109/IROS58592.2024.10802272
Development of a Modular Robotic Finger for Gripping Various Shaped Objects.,https://doi.org/10.1109/IROS58592.2024.10801957
Haptic Contour Following with the Smart Suction Cup.,https://doi.org/10.1109/IROS58592.2024.10802260
In-Hand Singulation and Scooping Manipulation with a 5 DOF Tactile Gripper.,https://doi.org/10.1109/IROS58592.2024.10801940
PROSPECT: Precision Robot Spectroscopy Exploration and Characterization Tool.,https://doi.org/10.1109/IROS58592.2024.10802210
Precise Well-plate Placing Utilizing Contact During Sliding with Tactile-based Pose Estimation for Laboratory Automation.,https://doi.org/10.1109/IROS58592.2024.10801608
Contact-Implicit Model Predictive Control for Dexterous In-hand Manipulation: A Long-Horizon and Robust Approach.,https://doi.org/10.1109/IROS58592.2024.10801751
Stable Object Placing using Curl and Diff Features of Vision-based Tactile Sensors.,https://doi.org/10.1109/IROS58592.2024.10801674
Robotic valve turning: axial misalignment estimation from reaction torques.,https://doi.org/10.1109/IROS58592.2024.10801385
Task-Oriented Dexterous Hand Pose Synthesis Using Differentiable Grasp Wrench Boundary Estimator.,https://doi.org/10.1109/IROS58592.2024.10802652
TRX-Hand5: An Anthropomorphic Hand with Integrated Tactile Feedback for Grasping and Manipulation in Human Environments.,https://doi.org/10.1109/IROS58592.2024.10801666
Under-actuated Robotic Gripper with Multiple Grasping Modes Inspired by Human Finger.,https://doi.org/10.1109/IROS58592.2024.10802532
Rotograb: Combining Biomimetic Hands with Industrial Grippers using a Rotating Thumb.,https://doi.org/10.1109/IROS58592.2024.10802788
OPENGRASP-LITE Version 1.0: A Tactile Artificial Hand with a Compliant Linkage Mechanism.,https://doi.org/10.1109/IROS58592.2024.10801426
Hierarchical Large Scale Multirobot Path (Re)Planning.,https://doi.org/10.1109/IROS58592.2024.10801655
Alternative Connection Radius for Asymptotic Optimality in RRT.,https://doi.org/10.1109/IROS58592.2024.10801710
An Actor-Critic Reinforcement Learning Scheme for Reactive 3D Optimal Motion Planning Based on Fluid Dynamics.,https://doi.org/10.1109/IROS58592.2024.10802111
DTG : Diffusion-based Trajectory Generation for Mapless Global Navigation.,https://doi.org/10.1109/IROS58592.2024.10802055
Flexible and Topological Consistent Local Replanning for Multirotors.,https://doi.org/10.1109/IROS58592.2024.10801554
Multi-Fov-Constrained Trajectory Planning for Multirotor Safe Landing.,https://doi.org/10.1109/IROS58592.2024.10802806
Learning Social Cost Functions for Human-Aware Path Planning.,https://doi.org/10.1109/IROS58592.2024.10802768
LF-3PM: a LiDAR-based Framework for Perception-aware Planning with Perturbation-induced Metric.,https://doi.org/10.1109/IROS58592.2024.10802556
RT-RRT: Reverse Tree Guided Real-Time Path Planning/Replanning in Unpredictable Dynamic Environments.,https://doi.org/10.1109/IROS58592.2024.10802722
Can Vehicle Motion Planning Generalize to Realistic Long-tail Scenarios?,https://doi.org/10.1109/IROS58592.2024.10803052
Generating Continuous Paths On Learned Constraint Manifolds Using Policy Search.,https://doi.org/10.1109/IROS58592.2024.10802531
"Interactive-FAR: Interactive, Fast and Adaptable Routing for Navigation Among Movable Obstacles in Complex Unknown Environments.",https://doi.org/10.1109/IROS58592.2024.10802169
Speeding Up Path Planning via Reinforcement Learning in MCTS for Automated Parking.,https://doi.org/10.1109/IROS58592.2024.10802417
Safety-First Tracker: A Trajectory Planning Framework for Omnidirectional Robot Tracking.,https://doi.org/10.1109/IROS58592.2024.10802592
Energy-efficient Trajectory Planning with Media Transition for a Hybrid Unmanned Aerial-Underwater Vehicle.,https://doi.org/10.1109/IROS58592.2024.10802863
3D Global Path Planning for Walking Robots on Sparse Volumetric Maps.,https://doi.org/10.1109/IROS58592.2024.10802767
Terrain-Attentive Learning for Efficient 6-DoF Kinodynamic Modeling on Vertically Challenging Terrain.,https://doi.org/10.1109/IROS58592.2024.10801650
Efficient Incremental Penetration Depth Estimation between Convex Geometries.,https://doi.org/10.1109/IROS58592.2024.10801965
