Title,DOI
WOMD-LiDAR: Raw Sensor Dataset Benchmark for Motion Forecasting.,https://doi.org/10.1109/ICRA57147.2024.10610651
Increasing the Absolute Position Accuracy of Industrial Robots by Means of a Deep Continual Evidential Regression Model.,https://doi.org/10.1109/ICRA57147.2024.10611053
SpawnNet: Learning Generalizable Visuomotor Skills from Pre-trained Network.,https://doi.org/10.1109/ICRA57147.2024.10610356
RoboAgent: Generalization and Efficiency in Robot Manipulation via Semantic Augmentations and Action Chunking.,https://doi.org/10.1109/ICRA57147.2024.10611293
Dream2Real: Zero-Shot 3D Object Rearrangement with Vision-Language Models.,https://doi.org/10.1109/ICRA57147.2024.10611220
Robot Fine-Tuning Made Easy: Pre-Training Rewards and Policies for Autonomous Real-World Reinforcement Learning.,https://doi.org/10.1109/ICRA57147.2024.10610421
Scaling Motion Forecasting Models with Ensemble Distillation.,https://doi.org/10.1109/ICRA57147.2024.10611196
Is it a Bug? Understanding Physical Unit Mismatches in Robot Software.,https://doi.org/10.1109/ICRA57147.2024.10611413
Behavior Tree Capabilities for Dynamic Multi-Robot Task Allocation with Heterogeneous Robot Teams.,https://doi.org/10.1109/ICRA57147.2024.10610515
Multi-Robot Cooperative Navigation in Crowds: A Game-Theoretic Learning-Based Model Predictive Control Approach.,https://doi.org/10.1109/ICRA57147.2024.10611204
Multi-robot Human-in-the-loop Control under Spatiotemporal Specifications.,https://doi.org/10.1109/ICRA57147.2024.10610123
"Measurement-limited Multi-Agent, Relative Pose Estimation for On-Orbit Inspection.",https://doi.org/10.1109/ICRA57147.2024.10611394
Dynamic Targeting of Satellite Observations Incorporating Slewing Costs and Complex Observation Utility.,https://doi.org/10.1109/ICRA57147.2024.10610692
RecNet: An Invertible Point Cloud Encoding through Range Image Embeddings for Multi-Robot Map Sharing and Reconstruction.,https://doi.org/10.1109/ICRA57147.2024.10611602
Object Permanence Filter for Robust Tracking with Interactive Robots.,https://doi.org/10.1109/ICRA57147.2024.10611528
Zero-Shot Open-Vocabulary Tracking with Large Pre-Trained Models.,https://doi.org/10.1109/ICRA57147.2024.10611726
Refining Pre-Trained Motion Models.,https://doi.org/10.1109/ICRA57147.2024.10610900
SWTrack: Multiple Hypothesis Sliding Window 3D Multi-Object Tracking.,https://doi.org/10.1109/ICRA57147.2024.10611067
UncertaintyTrack: Exploiting Detection and Localization Uncertainty in Multi-Object Tracking.,https://doi.org/10.1109/ICRA57147.2024.10610458
LiteTrack: Layer Pruning with Asynchronous Feature Extraction for Lightweight and Efficient Visual Tracking.,https://doi.org/10.1109/ICRA57147.2024.10610022
WeatherDepth: Curriculum Contrastive Learning for Self-Supervised Depth Estimation under Adverse Weather Conditions.,https://doi.org/10.1109/ICRA57147.2024.10611100
Collaborative Decision-Making Using Spatiotemporal Graphs in Connected Autonomy.,https://doi.org/10.1109/ICRA57147.2024.10610304
Multi-Model 3D Registration: Finding Multiple Moving Objects in Cluttered Point Clouds.,https://doi.org/10.1109/ICRA57147.2024.10610926
VG4D: Vision-Language Model Goes 4D Video Recognition.,https://doi.org/10.1109/ICRA57147.2024.10610217
ConceptGraphs: Open-Vocabulary 3D Scene Graphs for Perception and Planning.,https://doi.org/10.1109/ICRA57147.2024.10610243
Long-Tailed 3D Semantic Segmentation with Adaptive Weight Constraint and Sampling.,https://doi.org/10.1109/ICRA57147.2024.10610029
Learning Diverse Skills for Local Navigation under Multi-constraint Optimality.,https://doi.org/10.1109/ICRA57147.2024.10611629
Snake Robot with Tactile Perception Navigates on Large-scale Challenging Terrain.,https://doi.org/10.1109/ICRA57147.2024.10611384
RaLF: Flow-based Global and Metric Radar Localization in LiDAR Maps.,https://doi.org/10.1109/ICRA57147.2024.10610626
VPE-SLAM: Neural Implicit Voxel-permutohedral Encoding for SLAM.,https://doi.org/10.1109/ICRA57147.2024.10610865
Zero-Shot Wireless Indoor Navigation through Physics-Informed Reinforcement Learning.,https://doi.org/10.1109/ICRA57147.2024.10611229
An Environmental-Complexity-Based Navigation Method Based on Hierarchical Deep Reinforcement Learning.,https://doi.org/10.1109/ICRA57147.2024.10610970
Pre-Trained Masked Image Model for Mobile Robot Navigation.,https://doi.org/10.1109/ICRA57147.2024.10611184
Active Automotive Augmented Reality Displays using Reinforcement Learning.,https://doi.org/10.1109/ICRA57147.2024.10611683
Extremum-Seeking Action Selection for Accelerating Policy Optimization.,https://doi.org/10.1109/ICRA57147.2024.10610197
Privacy Risks in Reinforcement Learning for Household Robots.,https://doi.org/10.1109/ICRA57147.2024.10610832
MAexp: A Generic Platform for RL-based Multi-Agent Exploration.,https://doi.org/10.1109/ICRA57147.2024.10611573
Improving Offline Reinforcement Learning with Inaccurate Simulators.,https://doi.org/10.1109/ICRA57147.2024.10610833
REFORMA: Robust REinFORceMent Learning via Adaptive Adversary for Drones Flying under Disturbances.,https://doi.org/10.1109/ICRA57147.2024.10611002
Brain-Inspired Hyperdimensional Computing in the Wild: Lightweight Symbolic Learning for Sensorimotor Controls of Wheeled Robots.,https://doi.org/10.1109/ICRA57147.2024.10610176
Learning for Deformable Linear Object Insertion Leveraging Flexibility Estimation from Visual Cues.,https://doi.org/10.1109/ICRA57147.2024.10610419
Guided by the Way: The Role of On-the-route Objects and Scene Text in Enhancing Outdoor Navigation.,https://doi.org/10.1109/ICRA57147.2024.10611727
PlaceNav: Topological Navigation through Place Recognition.,https://doi.org/10.1109/ICRA57147.2024.10610575
Aligning Knowledge Graph with Visual Perception for Object-goal Navigation.,https://doi.org/10.1109/ICRA57147.2024.10610980
Probable Object Location (POLo) Score Estimation for Efficient Object Goal Navigation.,https://doi.org/10.1109/ICRA57147.2024.10610671
Bridging Zero-shot Object Navigation and Foundation Models through Pixel-Guided Navigation Skill.,https://doi.org/10.1109/ICRA57147.2024.10610499
ViPlanner: Visual Semantic Imperative Learning for Local Navigation.,https://doi.org/10.1109/ICRA57147.2024.10610025
UIVNAV: Underwater Information-driven Vision-based Navigation via Imitation Learning.,https://doi.org/10.1109/ICRA57147.2024.10611203
A Biomorphic Whisker Sensor for Aerial Tactile Applications.,https://doi.org/10.1109/ICRA57147.2024.10610850
Embedded air channels transform soft lattices into sensorized grippers.,https://doi.org/10.1109/ICRA57147.2024.10610187
Design of A Rigid-soft Hybrid Robotic Glove with Force Sensing Function.,https://doi.org/10.1109/ICRA57147.2024.10610415
"Capacitive Origami Sensing Modules for Measuring Force in a Neurosurgical, Soft Robotic Retractor.",https://doi.org/10.1109/ICRA57147.2024.10610863
A soft miniaturized continuum robot with 3D shape sensing via functionalized soft optical waveguides.,https://doi.org/10.1109/ICRA57147.2024.10611549
Continuously Estimate and Control Prosthetic Grip Force by an Optical Waveguide Sensor.,https://doi.org/10.1109/ICRA57147.2024.10610613
UAV-Sim: NeRF-based Synthetic Data Generation for UAV-based Perception.,https://doi.org/10.1109/ICRA57147.2024.10611523
Contrastive Learning for Enhancing Robust Scene Transfer in Vision-based Agile Flight.,https://doi.org/10.1109/ICRA57147.2024.10610095
Watching the Air Rise: Learning-Based Single-Frame Schlieren Detection.,https://doi.org/10.1109/ICRA57147.2024.10611416
High-throughput Visual Nano-drone to Nano-drone Relative Localization using Onboard Fully Convolutional Networks.,https://doi.org/10.1109/ICRA57147.2024.10611455
End-to-End Semi-Supervised 3D Instance Segmentation with PCTeacher.,https://doi.org/10.1109/ICRA57147.2024.10610145
GAM-Depth: Self-Supervised Indoor Depth Estimation Leveraging a Gradient-Aware Mask and Semantic Constraints.,https://doi.org/10.1109/ICRA57147.2024.10610653
RoboKeyGen: Robot Pose and Joint Angles Estimation via Diffusion-based 3D Keypoint Generation.,https://doi.org/10.1109/ICRA57147.2024.10611423
Advancements in 3D Lane Detection Using LiDAR Point Clouds: From Data Collection to Model Development.,https://doi.org/10.1109/ICRA57147.2024.10610087
STOPNet: Multiview-based 6-DoF Suction Detection for Transparent Objects on Production Lines.,https://doi.org/10.1109/ICRA57147.2024.10611585
RoboTAP: Tracking Arbitrary Points for Few-Shot Visual Imitation.,https://doi.org/10.1109/ICRA57147.2024.10611409
Learning Extrinsic Dexterity with Parameterized Manipulation Primitives.,https://doi.org/10.1109/ICRA57147.2024.10611431
"Learning active manipulation to target shapes with model-free, long-horizon deep reinforcement learning.",https://doi.org/10.1109/ICRA57147.2024.10610033
GAMMA: Generalizable Articulation Modeling and Manipulation for Articulated Objects.,https://doi.org/10.1109/ICRA57147.2024.10610652
Efficient End-to-End Detection of 6-DoF Grasps for Robotic Bin Picking.,https://doi.org/10.1109/ICRA57147.2024.10611417
Contact Energy Based Hindsight Experience Prioritization.,https://doi.org/10.1109/ICRA57147.2024.10610910
ASGrasp: Generalizable Transparent Object Reconstruction and 6-DoF Grasp Detection from RGB-D Active Stereo Camera.,https://doi.org/10.1109/ICRA57147.2024.10611152
An offline learning of behavior correction policy for vision-based robotic manipulation.,https://doi.org/10.1109/ICRA57147.2024.10610177
Toward Grounded Commonsense Reasoning.,https://doi.org/10.1109/ICRA57147.2024.10611218
The effect of rejection strategy on trust and shopping choices in robot-assisted shopping.,https://doi.org/10.1109/ICRA57147.2024.10611366
Planning of Explanations for Robot Navigation.,https://doi.org/10.1109/ICRA57147.2024.10611000
Learning Crowd Behaviors in Navigation with Attention-based Spatial-Temporal Graphs.,https://doi.org/10.1109/ICRA57147.2024.10610279
Grounding Conversational Robots on Vision Through Dense Captioning and Large Language Models.,https://doi.org/10.1109/ICRA57147.2024.10611232
Exploring the Impact of Narrator Type on Response Latency and Utterance Length During Interactive Storytelling.,https://doi.org/10.1109/ICRA57147.2024.10610817
Design of Embodied Mediator Haru for Remote Cross Cultural Communication.,https://doi.org/10.1109/ICRA57147.2024.10611253
ChatAdp: ChatGPT-powered Adaptation System for Human-Robot Interaction.,https://doi.org/10.1109/ICRA57147.2024.10611520
The Impact of Evolutionary Computation on Robotic Design: A Case Study with an Underactuated Hand Exoskeleton.,https://doi.org/10.1109/ICRA57147.2024.10611070
Design & Systematic Evaluation of Power Transmission Efficiency of an Ankle Exoskeleton for Walking Post-Stroke.,https://doi.org/10.1109/ICRA57147.2024.10610736
Achieving Mechanical Transparency Using Fusion Hybrid Linear Actuator for Shoulder Flexion and Extension in Exoskeleton Robot.,https://doi.org/10.1109/ICRA57147.2024.10611131
An adaptable ankle trajectory generation method for lower-limb exoskeletons by means of safety constraints computation and minimum jerk planning.,https://doi.org/10.1109/ICRA57147.2024.10610191
Controlling FES of arm movements using physics-informed reinforcement learning via co-kriging adjustment.,https://doi.org/10.1109/ICRA57147.2024.10610521
Adaptive Control for Triadic Human-Robot-FES Collaboration in Gait Rehabilitation: A Pilot Study.,https://doi.org/10.1109/ICRA57147.2024.10611133
Stretch with Stretch: Physical Therapy Exercise Games Led by a Mobile Manipulator.,https://doi.org/10.1109/ICRA57147.2024.10611524
Robot Trajectron: Trajectory Prediction-based Shared Control for Robot Manipulation.,https://doi.org/10.1109/ICRA57147.2024.10611507
On the Feasibility of EEG-based Motor Intention Detection for Real-Time Robot Assistive Control.,https://doi.org/10.1109/ICRA57147.2024.10610321
Microexpression to Macroexpression: Facial Expression Magnification by Single Input.,https://doi.org/10.1109/ICRA57147.2024.10610258
Looking Inside Out: Anticipating Driver Intent From Videos.,https://doi.org/10.1109/ICRA57147.2024.10610257
CARTIER: Cartographic lAnguage Reasoning Targeted at Instruction Execution for Robots.,https://doi.org/10.1109/ICRA57147.2024.10610072
A Novel Benchmarking Paradigm and a Scale- and Motion-Aware Model for Egocentric Pedestrian Trajectory Prediction.,https://doi.org/10.1109/ICRA57147.2024.10610614
A 3D Vector Field and Gaze Data Fusion Framework for Hand Motion Intention Prediction in Human-Robot Collaboration.,https://doi.org/10.1109/ICRA57147.2024.10609996
Contrastive Learning-Based Attribute Extraction Method for Enhanced Terrain Classification.,https://doi.org/10.1109/ICRA57147.2024.10611271
3D Force and Contact Estimation for a Soft-Bubble Visuotactile Sensor Using FEM.,https://doi.org/10.1109/ICRA57147.2024.10610233
A Detachable FBG-Based Contact Force Sensor for Capturing Gripper-Vegetable Interactions.,https://doi.org/10.1109/ICRA57147.2024.10611433
"SATac: A Thermoluminescence Enabled Tactile Sensor for Concurrent Perception of Temperature, Pressure, and Shear.",https://doi.org/10.1109/ICRA57147.2024.10610373
Optimizing Multi-Touch Textile and Tactile Skin Sensing Through Circuit Parameter Estimation.,https://doi.org/10.1109/ICRA57147.2024.10610053
"CushSense: Soft, Stretchable, and Comfortable Tactile-Sensing Skin for Physical Human-Robot Interaction.",https://doi.org/10.1109/ICRA57147.2024.10610014
Augmenting Tactile Simulators with Real-like and Zero-Shot Capabilities.,https://doi.org/10.1109/ICRA57147.2024.10610442
Pedipulate: Enabling Manipulation Skills using a Quadruped Robot's Leg.,https://doi.org/10.1109/ICRA57147.2024.10611307
An Efficient Model-Based Approach on Learning Agile Motor Skills without Reinforcement.,https://doi.org/10.1109/ICRA57147.2024.10611560
Adaptive Model Predictive Control with Data-driven Error Model for Quadrupedal Locomotion.,https://doi.org/10.1109/ICRA57147.2024.10611302
Generation of Steady Wheel Gait for Planar X-shaped Walker with Reaction Wheel.,https://doi.org/10.1109/ICRA57147.2024.10610478
"Trajectory Optimization Strategy That Considers Body Tip-Over Stability, Limb Dynamics, and Motion Continuity in Legged Robots.",https://doi.org/10.1109/ICRA57147.2024.10611365
A Reinforcement Learning-based Control Strategy for Robust Interaction of Robotic Systems with Uncertain Environments.,https://doi.org/10.1109/ICRA57147.2024.10610082
Stiffness-Based Hybrid Motion/ Force Control for Cable-Driven Serpentine Manipulator.,https://doi.org/10.1109/ICRA57147.2024.10611054
Reinforcement Learning for Reduced-order Models of Legged Robots.,https://doi.org/10.1109/ICRA57147.2024.10610747
K-BMPC: Derivative-based Koopman Bilinear Model Predictive Control For Tractor-trailer Trajectory Tracking With Unknown Parameters.,https://doi.org/10.1109/ICRA57147.2024.10610320
Adaptive Contact-Implicit Model Predictive Control with Online Residual Learning.,https://doi.org/10.1109/ICRA57147.2024.10610416
DRIVE: Data-driven Robot Input Vector Exploration.,https://doi.org/10.1109/ICRA57147.2024.10611172
A Force-driven and Vision-driven Hybrid Control Method of Autonomous Laparoscope-Holding Robot.,https://doi.org/10.1109/ICRA57147.2024.10610509
Inconstant curvature kinematics of parallel continuum robot without static model.,https://doi.org/10.1109/ICRA57147.2024.10610251
A Novel SEA-based Haptic Interface for Robot-Assisted Vascular Interventional Surgery.,https://doi.org/10.1109/ICRA57147.2024.10611034
A Miniature 1R1T Precision Manipulator with Remote Center of Motion for Minimally Invasive Surgery.,https://doi.org/10.1109/ICRA57147.2024.10610812
A three-dimensional compliant bowtie-shaped mechanical amplifier to magnify coaxial displacement in a confined space.,https://doi.org/10.1109/ICRA57147.2024.10611636
A Magnetic Continuum Robot with In-situ Magnetic Reprogramming Capability.,https://doi.org/10.1109/ICRA57147.2024.10611450
Design and Visual Servoing Control of a Hybrid Dual-Segment Flexible Neurosurgical Robot for Intraventricular Biopsy.,https://doi.org/10.1109/ICRA57147.2024.10610302
Uncertainty-Aware Shape Estimation of a Surgical Continuum Manipulator in Constrained Environments using Fiber Bragg Grating Sensors.,https://doi.org/10.1109/ICRA57147.2024.10610024
Autonomous robotic re-alignment for face-to-face underwater human-robot interaction.,https://doi.org/10.1109/ICRA57147.2024.10610809
Mechanism Design for New Sensors Field Deployment by LineRanger Powerline Robot.,https://doi.org/10.1109/ICRA57147.2024.10610764
Cellular-enabled Collaborative Robots Planning and Operations for Search-and-Rescue Scenarios.,https://doi.org/10.1109/ICRA57147.2024.10611179
STAGE: Scalable and Traversability-Aware Graph based Exploration Planner for Dynamically Varying Environments.,https://doi.org/10.1109/ICRA57147.2024.10610939
Computation-Aware Multi-object Search in 3D Space using Submodular Tree.,https://doi.org/10.1109/ICRA57147.2024.10610369
Multi-robot Search in a 3D Environment with Intersection System Constraints.,https://doi.org/10.1109/ICRA57147.2024.10610393
Wireless Communication Infrastructure Building for Mobile Robot Search and Inspection Missions.,https://doi.org/10.1109/ICRA57147.2024.10611561
RB5 Low-Cost Explorer: Implementing Autonomous Long-Term Exploration on Low-Cost Robotic Hardware.,https://doi.org/10.1109/ICRA57147.2024.10610399
"Multi-modal jumping and crawling in an autonomous, springtail-inspired microrobot.",https://doi.org/10.1109/ICRA57147.2024.10610130
High-speed interfacial flight of an insect-scale robot.,https://doi.org/10.1109/ICRA57147.2024.10611592
VLEIBot: A New 45-mg Swimming Microrobot Driven by a Bioinspired Anguilliform Propulsor.,https://doi.org/10.1109/ICRA57147.2024.10610895
Direct learning of home vector direction for insect-inspired robot navigation.,https://doi.org/10.1109/ICRA57147.2024.10611609
A Dragonfly-inspired Flapping Wing Robot Mimicking Force Vector Control Approach.,https://doi.org/10.1109/ICRA57147.2024.10610326
Microrobotic Flight Enabled by Ultralight Ion Thrusters with High Thrust-to-Weight Ratio and Low Fabrication Cost.,https://doi.org/10.1109/ICRA57147.2024.10611166
An Augmented Catenary Model for Underwater Tethered Robots.,https://doi.org/10.1109/ICRA57147.2024.10611132
A Hybrid Dynamical Model for Robotic Underwater Vehicles when Submerged or Surfaced: Approach and Preliminary Evaluation.,https://doi.org/10.1109/ICRA57147.2024.10610798
ReefGlider: A Highly Maneuverable Vectored Buoyancy Engine Based Underwater Robot.,https://doi.org/10.1109/ICRA57147.2024.10610140
Robust Model Predictive Control with Control Barrier Functions for Autonomous Surface Vessels.,https://doi.org/10.1109/ICRA57147.2024.10610620
Underwater Dome-Port Camera Calibration: Modeling of Refraction and Offset through N-Sphere Camera Model.,https://doi.org/10.1109/ICRA57147.2024.10611338
Benchmarking Classical and Learning-Based Multibeam Point Cloud Registration.,https://doi.org/10.1109/ICRA57147.2024.10610118
Angler: An Autonomy Framework for Intervention Tasks with Lightweight Underwater Vehicle Manipulator Systems.,https://doi.org/10.1109/ICRA57147.2024.10610184
Harnessing the Differential Flatness of Monocopter Dynamics for the Purpose of Trajectory Tracking in a Stable Invertible Coaxial Actuated ROtorcraft (SICARO).,https://doi.org/10.1109/ICRA57147.2024.10611251
Passive Aligning Physical Interaction of Fully-Actuated Aerial Vehicles for Pushing Tasks.,https://doi.org/10.1109/ICRA57147.2024.10610711
Modeling and Control of PADUAV: a Passively Articulated Dual UAVs Platform for Aerial Manipulation.,https://doi.org/10.1109/ICRA57147.2024.10610094
Particle Filter with Stable Embedding for State Estimation of the Rigid Body Attitude System on the Set of Unit Quaternions.,https://doi.org/10.1109/ICRA57147.2024.10610922
End-to-end Reinforcement Learning for Time-Optimal Quadcopter Flight.,https://doi.org/10.1109/ICRA57147.2024.10611665
Robust Control for Bidirectional Thrust Quadrotors under Instantaneously Drastic Disturbances.,https://doi.org/10.1109/ICRA57147.2024.10611241
A Multi-modal Hybrid Robot with Enhanced Traversal Performance.,https://doi.org/10.1109/ICRA57147.2024.10609980
Topological Exploration using Segmented Map with Keyframe Contribution in Subterranean Environments.,https://doi.org/10.1109/ICRA57147.2024.10610605
"A Powerline Inspection UAV Equipped with Dexterous, Lockable Gripping Mechanisms for Autonomous Perching and Contact Rolling.",https://doi.org/10.1109/ICRA57147.2024.10610783
GIRA: Gaussian Mixture Models for Inference and Robot Autonomy.,https://doi.org/10.1109/ICRA57147.2024.10611216
Seabed intervention with an underwater legged robot.,https://doi.org/10.1109/ICRA57147.2024.10611135
Predicting against the Flow: Boosting Source Localization by Means of Field Belief Modeling using Upstream Source Proximity.,https://doi.org/10.1109/ICRA57147.2024.10610144
A Turning Radius Prediction Scheme for Sailing Robots under Complex Marine Environment.,https://doi.org/10.1109/ICRA57147.2024.10611373
WayIL: Image-based Indoor Localization with Wayfinding Maps.,https://doi.org/10.1109/ICRA57147.2024.10610480
Globalizing Local Features: Image Retrieval Using Shared Local Features with Pose Estimation for Faster Visual Localization.,https://doi.org/10.1109/ICRA57147.2024.10610786
Leveraging Neural Radiance Fields for Uncertainty-Aware Visual Localization.,https://doi.org/10.1109/ICRA57147.2024.10610126
OptiState: State Estimation of Legged Robots using Gated Networks with Transformer-based Vision and Kalman Filtering.,https://doi.org/10.1109/ICRA57147.2024.10610160
ColonMapper: topological mapping and localization for colonoscopy.,https://doi.org/10.1109/ICRA57147.2024.10610426
Scene Action Maps: Behavioural Maps for Navigation without Metric Information.,https://doi.org/10.1109/ICRA57147.2024.10610489
Fast and Robust Normal Estimation for Sparse LiDAR Scans.,https://doi.org/10.1109/ICRA57147.2024.10611556
OmniColor: A Global Camera Pose Optimization Approach of LiDAR-360Camera Fusion for Colorizing Point Clouds.,https://doi.org/10.1109/ICRA57147.2024.10610292
InterRep: A Visual Interaction Representation for Robotic Grasping.,https://doi.org/10.1109/ICRA57147.2024.10610870
"Towards Feasible Dynamic Grasping: Leveraging Gaussian Process Distance Field, SE(3) Equivariance, and Riemannian Mixture Models.",https://doi.org/10.1109/ICRA57147.2024.10611601
A Surprisingly Efficient Representation for Multi-Finger Grasping.,https://doi.org/10.1109/ICRA57147.2024.10611424
GrainGrasp: Dexterous Grasp Generation with Fine-grained Contact Guidance.,https://doi.org/10.1109/ICRA57147.2024.10610035
Regrasping on Printed Circuit Boards with the Smart Suction Cup.,https://doi.org/10.1109/ICRA57147.2024.10610153
Quasi-static Soft Fixture Analysis of Rigid and Deformable Objects.,https://doi.org/10.1109/ICRA57147.2024.10611593
In-Hand Rolling Manipulation Based on Ball-on-Cloth System.,https://doi.org/10.1109/ICRA57147.2024.10609867
Curriculum-based Sensing Reduction in Simulation to Real-World Transfer for In-hand Manipulation.,https://doi.org/10.1109/ICRA57147.2024.10610328
Geometric Fabrics: a Safe Guiding Medium for Policy Learning.,https://doi.org/10.1109/ICRA57147.2024.10610235
Robust In-Hand Manipulation with Extrinsic Contacts.,https://doi.org/10.1109/ICRA57147.2024.10611664
Dexterous In-hand Manipulation by Guiding Exploration with Simple Sub-skill Controllers.,https://doi.org/10.1109/ICRA57147.2024.10611300
Robot Synesthesia: In-Hand Manipulation with Visuotactile Sensing.,https://doi.org/10.1109/ICRA57147.2024.10610532
Robust 3D Object Detection from LiDAR-Radar Point Clouds via Cross-Modal Feature Augmentation.,https://doi.org/10.1109/ICRA57147.2024.10610775
LSSAttn: Towards Dense and Accurate View Transformation for Multi-modal 3D Object Detection.,https://doi.org/10.1109/ICRA57147.2024.10610830
Learning Temporal Cues by Predicting Objects Move for Multi-camera 3D Object Detection.,https://doi.org/10.1109/ICRA57147.2024.10610934
HIC-YOLOv5: Improved YOLOv5 For Small Object Detection.,https://doi.org/10.1109/ICRA57147.2024.10610273
CLIPUNetr: Assisting Human-robot Interface for Uncalibrated Visual Servoing Control with CLIP-driven Referring Expression Segmentation.,https://doi.org/10.1109/ICRA57147.2024.10611647
C2FDrone: Coarse-to-Fine Drone-to-Drone Detection using Vision Transformer Networks.,https://doi.org/10.1109/ICRA57147.2024.10609997
Better Monocular 3D Detectors with LiDAR from the Past.,https://doi.org/10.1109/ICRA57147.2024.10610444
A Metacognitive Approach to Out-of-Distribution Detection for Segmentation.,https://doi.org/10.1109/ICRA57147.2024.10611287
When to Replan? An Adaptive Replanning Strategy for Autonomous Navigation using Deep Reinforcement Learning.,https://doi.org/10.1109/ICRA57147.2024.10611474
Resolving Loop Closure Confusion in Repetitive Environments for Visual SLAM through AI Foundation Models Assistance.,https://doi.org/10.1109/ICRA57147.2024.10610083
Gen2Sim: Scaling up Robot Learning in Simulation with Generative Models.,https://doi.org/10.1109/ICRA57147.2024.10610566
FLTRNN: Faithful Long-Horizon Task Planning for Robotics with Large Language Models.,https://doi.org/10.1109/ICRA57147.2024.10611663
Drive Anywhere: Generalizable End-to-end Autonomous Driving with Multi-modal Foundation Models.,https://doi.org/10.1109/ICRA57147.2024.10611590
AutoTAMP: Autoregressive Task and Motion Planning with LLMs as Translators and Checkers.,https://doi.org/10.1109/ICRA57147.2024.10611163
Forgetting in Robotic Episodic Long-Term Memory.,https://doi.org/10.1109/ICRA57147.2024.10610299
Fixture calibration with guaranteed bounds from a few correspondence-free surface points.,https://doi.org/10.1109/ICRA57147.2024.10610632
Towards fault-tolerant deployment of mobile robot navigation in the edge: an experimental study.,https://doi.org/10.1109/ICRA57147.2024.10611013
Prompting Multi-Modal Tokens to Enhance End-to-End Autonomous Driving Imitation Learning with LLMs.,https://doi.org/10.1109/ICRA57147.2024.10611614
DTPP: Differentiable Joint Conditional Prediction and Cost Evaluation for Tree Policy Planning in Autonomous Driving.,https://doi.org/10.1109/ICRA57147.2024.10610550
SIMMF: Semantics-aware Interactive Multiagent Motion Forecasting for Autonomous Vehicle Driving.,https://doi.org/10.1109/ICRA57147.2024.10611189
CausalAgents: A Robustness Benchmark for Motion Forecasting.,https://doi.org/10.1109/ICRA57147.2024.10610186
Highway-Driving with Safe Velocity Bounds on Occluded Traffic.,https://doi.org/10.1109/ICRA57147.2024.10610904
Generalizing Cooperative Eco-driving via Multi-residual Task Learning.,https://doi.org/10.1109/ICRA57147.2024.10610586
Approximate Multiagent Reinforcement Learning for On-Demand Urban Mobility Problem on a Large Map.,https://doi.org/10.1109/ICRA57147.2024.10611063
Continual Driving Policy Optimization with Closed-Loop Individualized Curricula.,https://doi.org/10.1109/ICRA57147.2024.10611578
Task-Driven Domain-Agnostic Learning with Information Bottleneck for Autonomous Steering.,https://doi.org/10.1109/ICRA57147.2024.10610479
Open X-Embodiment: Robotic Learning Datasets and RT-X Models : Open X-Embodiment Collaboration.,https://doi.org/10.1109/ICRA57147.2024.10611477
Towards Generalizable Zero-Shot Manipulation via Translating Human Interaction Plans.,https://doi.org/10.1109/ICRA57147.2024.10610288
Hearing Touch: Audio-Visual Pretraining for Contact-Rich Manipulation.,https://doi.org/10.1109/ICRA57147.2024.10611305
SARA-RT: Scaling up Robotics Transformers with Self-Adaptive Robust Attention.,https://doi.org/10.1109/ICRA57147.2024.10611597
DenseTact-Mini: An Optical Tactile Sensor for Grasping Multi-Scale Objects From Flat Surfaces.,https://doi.org/10.1109/ICRA57147.2024.10610583
Constrained Bimanual Planning with Analytic Inverse Kinematics.,https://doi.org/10.1109/ICRA57147.2024.10610675
Deep Evidential Uncertainty Estimation for Semantic Segmentation under Out-Of-Distribution Obstacles.,https://doi.org/10.1109/ICRA57147.2024.10611342
NGEL-SLAM: Neural Implicit Representation-based Global Consistent Low-Latency SLAM System.,https://doi.org/10.1109/ICRA57147.2024.10611269
SeqTrack3D: Exploring Sequence Information for Robust 3D Point Cloud Tracking.,https://doi.org/10.1109/ICRA57147.2024.10611238
Ultrafast Square-Root Filter-based VINS.,https://doi.org/10.1109/ICRA57147.2024.10610916
Universal Visual Decomposer: Long-Horizon Manipulation Made Easy.,https://doi.org/10.1109/ICRA57147.2024.10611125
HEGN: Hierarchical Equivariant Graph Neural Network for 9DoF Point Cloud Registration.,https://doi.org/10.1109/ICRA57147.2024.10610562
Multi-query TDSP for Path Planning in Time-varying Flow Fields.,https://doi.org/10.1109/ICRA57147.2024.10611501
Stein Variational Guided Model Predictive Path Integral Control: Proposal and Experiments with Fast Maneuvering Vehicles.,https://doi.org/10.1109/ICRA57147.2024.10611021
An Efficient Solution to the 2D Visibility Problem in Cartesian Grid Maps and its Application in Heuristic Path Planning.,https://doi.org/10.1109/ICRA57147.2024.10611529
Efficient Clothoid Tree-Based Local Path Planning for Self-Driving Robots.,https://doi.org/10.1109/ICRA57147.2024.10610306
Decentralized Lifelong Path Planning for Multiple Ackerman Car-Like Robots.,https://doi.org/10.1109/ICRA57147.2024.10610330
Energy-Aware Ergodic Search: Continuous Exploration for Multi-Agent Systems with Battery Constraints.,https://doi.org/10.1109/ICRA57147.2024.10609871
Development of Variable Transmission Series Elastic Actuator for Hip Exoskeletons.,https://doi.org/10.1109/ICRA57147.2024.10611435
A Novel Compact Design of a Lever-Cam based Variable Stiffness Actuator: LC-VSA.,https://doi.org/10.1109/ICRA57147.2024.10610124
